Time	UTC	GPS_lat(deg)	GPS_long(deg)	ROTORCRAFT_FP:north	ROTORCRAFT_FP:east	RSSI:rssi
1823.830	08:47:8.830	37.297718374	-3.682959327	7482	-5176	71
1824.080	08:47:9.080	37.297718374	-3.682959327	7482	-5176	71
1824.330	08:47:9.330	37.297725007	-3.682960216	7669	-5196	71
1824.580	08:47:9.580	37.297729371	-3.682960927	7792	-5212	71
1824.830	08:47:9.830	37.297729371	-3.682960927	7792	-5212	69
1825.080	08:47:10.080	37.297729371	-3.682960927	7792	-5212	71
1825.330	08:47:10.330	37.297742460	-3.682966257	8161	-5332	71
1825.580	08:47:10.580	37.297742460	-3.682966257	8161	-5332	71
1825.830	08:47:10.830	37.297742460	-3.682966257	8161	-5332	69
1826.080	08:47:11.080	37.297752535	-3.682977845	8445	-5593	69
1826.330	08:47:11.330	37.297754700	-3.682980909	8506	-5662	69
1826.580	08:47:11.580	37.297754700	-3.682980909	8506	-5662	69
1826.830	08:47:11.830	37.297754700	-3.682980909	8506	-5662	69
1827.080	08:47:12.080	37.297754700	-3.682980909	8506	-5662	68
1827.330	08:47:12.330	37.297759066	-3.682987838	8629	-5818	68
1827.580	08:47:12.580	37.297759458	-3.682988328	8640	-5829	67
1827.830	08:47:12.830	37.297760451	-3.682989571	8668	-5857	67
1828.080	08:47:13.080	37.297761978	-3.682993212	8711	-5939	67
1828.330	08:47:13.330	37.297763539	-3.682998895	8755	-6067	67
1828.580	08:47:13.580	37.297765705	-3.683004668	8816	-6197	67
1828.830	08:47:13.830	37.297765705	-3.683004668	8816	-6197	67
1829.080	08:47:14.080	37.297765705	-3.683004668	8816	-6197	67
1829.330	08:47:14.330	37.297765705	-3.683004668	8816	-6197	69
1829.580	08:47:14.580	37.297770532	-3.683021407	8952	-6574	69
1829.830	08:47:14.830	37.297770427	-3.683023761	8949	-6627	71
1830.080	08:47:15.080	37.297770428	-3.683023762	8949	-6627	72
1830.330	08:47:15.330	37.297770428	-3.683023762	8949	-6627	72
1830.580	08:47:15.580	37.297770428	-3.683023762	8949	-6627	69
1830.830	08:47:15.830	37.297770428	-3.683023762	8949	-6627	72
1831.080	08:47:16.080	37.297766284	-3.683035265	8832	-6886	72
1831.330	08:47:16.330	37.297766284	-3.683035265	8832	-6886	69
1831.580	08:47:16.580	37.297766284	-3.683035265	8832	-6886	70
1831.830	08:47:16.830	37.297766284	-3.683035265	8832	-6886	70
1832.080	08:47:17.080	37.297766284	-3.683035265	8832	-6886	71
1832.330	08:47:17.330	37.297766284	-3.683035265	8832	-6886	71
1832.580	08:47:17.580	37.297766284	-3.683035265	8832	-6886	69
1832.830	08:47:17.830	37.297766284	-3.683035265	8832	-6886	69
1833.080	08:47:18.080	37.297750475	-3.683048327	8386	-7180	69
1833.330	08:47:18.330	37.297750475	-3.683048327	8386	-7180	69
1833.580	08:47:18.580	37.297750475	-3.683048327	8386	-7180	69
1833.830	08:47:18.830	37.297750475	-3.683048327	8386	-7180	69
1834.080	08:47:19.080	37.297750475	-3.683048327	8386	-7180	69
1834.330	08:47:19.330	37.297750475	-3.683048327	8386	-7180	69
1834.580	08:47:19.580	37.297750475	-3.683048327	8386	-7180	68
1834.830	08:47:19.830	37.297750475	-3.683048327	8386	-7180	68
1835.080	08:47:20.080	37.297750475	-3.683048327	8386	-7180	68
1835.330	08:47:20.330	37.297750475	-3.683048327	8386	-7180	66
1835.580	08:47:20.580	37.297750475	-3.683048327	8386	-7180	65
1835.830	08:47:20.830	37.297750475	-3.683048327	8386	-7180	65
1836.080	08:47:21.080	37.297750475	-3.683048327	8386	-7180	67
1836.330	08:47:21.330	37.297750475	-3.683048327	8386	-7180	67
1836.580	08:47:21.580	37.297750475	-3.683048327	8386	-7180	68
1836.830	08:47:21.830	37.297750475	-3.683048327	8386	-7180	68
1837.080	08:47:22.080	37.297750475	-3.683048327	8386	-7180	68
1837.330	08:47:22.330	37.297750475	-3.683048327	8386	-7180	67
1837.580	08:47:22.580	37.297750475	-3.683048327	8386	-7180	66
1837.830	08:47:22.830	37.297750475	-3.683048327	8386	-7180	66
1838.080	08:47:23.080	37.297750475	-3.683048327	8386	-7180	66
1838.330	08:47:23.330	37.297750475	-3.683048327	8386	-7180	66
1838.580	08:47:23.580	37.297750475	-3.683048327	8386	-7180	66
1838.830	08:47:23.830	37.297694387	-3.683043915	6804	-7080	67
1839.080	08:47:24.080	37.297692012	-3.683043695	6737	-7075	67
1839.330	08:47:24.330	37.297692012	-3.683043695	6737	-7075	67
1839.580	08:47:24.580	37.297687048	-3.683043252	6597	-7065	68
1839.830	08:47:24.830	37.297684389	-3.683042810	6522	-7055	69
1840.080	08:47:25.080	37.297682048	-3.683042589	6456	-7050	69
1840.330	08:47:25.330	37.297679672	-3.683042235	6389	-7042	68
1840.580	08:47:25.580	37.297677049	-3.683042148	6315	-7040	66
1840.830	08:47:25.830	37.297674602	-3.683041661	6246	-7029	65
1841.080	08:47:26.080	37.297671977	-3.683041217	6172	-7019	64
1841.330	08:47:26.330	37.297666694	-3.683040331	6023	-6999	63
1841.580	08:47:26.580	37.297666694	-3.683040332	6023	-6999	63
1841.830	08:47:26.830	37.297664177	-3.683039623	5952	-6983	64
1842.080	08:47:27.080	37.297661623	-3.683039314	5880	-6976	64
1842.330	08:47:27.330	37.297658893	-3.683038737	5803	-6963	66
1842.580	08:47:27.580	37.297656269	-3.683038161	5729	-6950	67
1842.830	08:47:27.830	37.297653537	-3.683037718	5652	-6940	69
1843.080	08:47:28.080	37.297650984	-3.683037231	5580	-6929	69
1843.330	08:47:28.330	37.297650984	-3.683037231	5580	-6929	68
1843.580	08:47:28.580	37.297650984	-3.683037231	5580	-6929	67
1843.830	08:47:28.830	37.297643112	-3.683035992	5358	-6901	66
1844.080	08:47:29.080	37.297640381	-3.683035416	5281	-6888	65
1844.330	08:47:29.330	37.297637756	-3.683035105	5207	-6881	64
1844.580	08:47:29.580	37.297635203	-3.683034974	5135	-6878	64
1844.830	08:47:29.830	37.297635203	-3.683034974	5135	-6878	65
1845.080	08:47:30.080	37.297630025	-3.683034177	4989	-6860	65
1845.330	08:47:30.330	37.297627579	-3.683033646	4920	-6848	66
1845.580	08:47:30.580	37.297625025	-3.683033291	4848	-6840	67
1845.830	08:47:30.830	37.297622578	-3.683032849	4779	-6830	66
1846.080	08:47:31.080	37.297620131	-3.683032584	4710	-6824	65
1846.330	08:47:31.330	37.297617400	-3.683032274	4633	-6817	64
1846.580	08:47:31.580	37.297614953	-3.683032142	4564	-6814	62
1846.830	08:47:31.830	37.297612399	-3.683031832	4492	-6807	61
1847.080	08:47:32.080	37.297609952	-3.683031345	4423	-6796	61
1847.330	08:47:32.330	37.297607434	-3.683030902	4352	-6786	62
1847.580	08:47:32.580	37.297604880	-3.683030548	4280	-6778	63
1847.830	08:47:32.830	37.297602433	-3.683030239	4211	-6771	64
1848.080	08:47:33.080	37.297599986	-3.683029884	4142	-6763	67
1848.330	08:47:33.330	37.297599986	-3.683029884	4142	-6763	66
1848.580	08:47:33.580	37.297595056	-3.683029221	4003	-6748	64
1848.830	08:47:33.830	37.297592538	-3.683028644	3932	-6735	63
1849.080	08:47:34.080	37.297589984	-3.683028202	3860	-6725	63
1849.330	08:47:34.330	37.297587537	-3.683027847	3791	-6717	63
1849.580	08:47:34.580	37.297587537	-3.683027847	3791	-6717	63
1849.830	08:47:34.830	37.297582642	-3.683027273	3653	-6704	63
1850.080	08:47:35.080	37.297580194	-3.683026830	3584	-6694	63
1850.330	08:47:35.330	37.297577534	-3.683026387	3509	-6684	66
1850.580	08:47:35.580	37.297575087	-3.683025899	3440	-6673	63
1850.830	08:47:35.830	37.297572746	-3.683025368	3374	-6661	61
1851.080	08:47:36.080	37.297570192	-3.683024880	3302	-6650	60
1851.330	08:47:36.330	37.297567638	-3.683024571	3230	-6643	64
1851.580	08:47:36.580	37.297565297	-3.683024350	3164	-6638	63
1851.830	08:47:36.830	37.297562849	-3.683023862	3095	-6627	65
1852.080	08:47:37.080	37.297560189	-3.683023419	3020	-6617	65
1852.330	08:47:37.330	37.297557670	-3.683022754	2949	-6602	63
1852.580	08:47:37.580	37.297555294	-3.683022178	2882	-6589	61
1852.830	08:47:37.830	37.297552740	-3.683021602	2810	-6576	60
1853.080	08:47:38.080	37.297550292	-3.683020937	2741	-6561	62
1853.330	08:47:38.330	37.297547773	-3.683020494	2670	-6551	63
1853.580	08:47:38.580	37.297545290	-3.683020140	2600	-6543	63
1853.830	08:47:38.830	37.297542949	-3.683019564	2534	-6530	64
1854.080	08:47:39.080	37.297542949	-3.683019564	2534	-6530	64
1854.330	08:47:39.330	37.297537663	-3.683018678	2385	-6510	63
1854.580	08:47:39.580	37.297537663	-3.683018678	2385	-6510	61
1854.830	08:47:39.830	37.297532697	-3.683017747	2245	-6489	61
1855.080	08:47:40.080	37.297532697	-3.683017747	2245	-6489	62
1855.330	08:47:40.330	37.297527695	-3.683016951	2104	-6471	62
1855.580	08:47:40.580	37.297525140	-3.683016729	2032	-6466	60
1855.830	08:47:40.830	37.297522586	-3.683016508	1960	-6461	64
1856.080	08:47:41.080	37.297519890	-3.683015843	1884	-6446	62
1856.330	08:47:41.330	37.297517513	-3.683015356	1817	-6435	60
1856.580	08:47:41.580	37.297515065	-3.683014913	1748	-6425	60
1856.830	08:47:41.830	37.297512617	-3.683014248	1679	-6410	60
1857.080	08:47:42.080	37.297510240	-3.683013894	1612	-6402	60
1857.330	08:47:42.330	37.297507615	-3.683013451	1538	-6392	60
1857.580	08:47:42.580	37.297505060	-3.683012874	1466	-6379	60
1857.830	08:47:42.830	37.297502435	-3.683012298	1392	-6366	60
1858.080	08:47:43.080	37.297499809	-3.683011722	1318	-6353	63
1858.330	08:47:43.330	37.297497255	-3.683011057	1246	-6338	63
1858.580	08:47:43.580	37.297494629	-3.683010614	1172	-6328	60
1858.830	08:47:43.830	37.297492252	-3.683010171	1105	-6318	60
1859.080	08:47:44.080	37.297489733	-3.683009239	1034	-6297	64
1859.330	08:47:44.330	37.297489733	-3.683009239	1034	-6297	63
1859.580	08:47:44.580	37.297484624	-3.683007865	890	-6266	65
1859.830	08:47:44.830	37.297482282	-3.683007200	824	-6251	59
1860.080	08:47:45.080	37.297482282	-3.683007200	824	-6251	60
1860.330	08:47:45.330	37.297477173	-3.683006181	680	-6228	63
1860.580	08:47:45.580	37.297474725	-3.683005383	611	-6210	63
1860.830	08:47:45.830	37.297472206	-3.683004228	540	-6184	63
1861.080	08:47:46.080	37.297469935	-3.683002898	476	-6154	61
1861.330	08:47:46.330	37.297467912	-3.683001166	419	-6115	61
1861.580	08:47:46.580	37.297465748	-3.682999479	358	-6077	63
1861.830	08:47:46.830	37.297463761	-3.682997438	302	-6031	62
1862.080	08:47:47.080	37.297461738	-3.682995395	245	-5985	63
1862.330	08:47:47.330	37.297459858	-3.682993664	192	-5946	65
1862.580	08:47:47.580	37.297457942	-3.682991845	138	-5905	63
1862.830	08:47:47.830	37.297455848	-3.682990024	79	-5864	63
1863.080	08:47:48.080	37.297453861	-3.682988338	23	-5826	63
1863.330	08:47:48.330	37.297451803	-3.682986518	-35	-5785	64
1863.580	08:47:48.580	37.297449603	-3.682984698	-97	-5744	61
1863.830	08:47:48.830	37.297447793	-3.682982878	-148	-5703	61
1864.080	08:47:49.080	37.297445983	-3.682980836	-199	-5657	65
1864.330	08:47:49.330	37.297444599	-3.682978571	-238	-5606	63
1864.580	08:47:49.580	37.297443145	-3.682976396	-279	-5557	61
1864.830	08:47:49.830	37.297441796	-3.682973909	-317	-5501	63
1865.080	08:47:50.080	37.297440625	-3.682971423	-350	-5445	63
1865.330	08:47:50.330	37.297439809	-3.682968670	-373	-5383	63
1865.580	08:47:50.580	37.297439241	-3.682965829	-389	-5319	63
1865.830	08:47:50.830	37.297438815	-3.682962987	-401	-5255	61
1866.080	08:47:51.080	37.297438709	-3.682960145	-404	-5191	61
1866.330	08:47:51.330	37.297438602	-3.682957303	-407	-5127	62
1866.580	08:47:51.580	37.297438992	-3.682954595	-396	-5066	60
1866.830	08:47:51.830	37.297439809	-3.682951841	-373	-5004	63
1867.080	08:47:52.080	37.297440447	-3.682949000	-355	-4940	61
1867.330	08:47:52.330	37.297441334	-3.682946513	-330	-4884	62
1867.580	08:47:52.580	37.297442612	-3.682944027	-294	-4828	62
1867.830	08:47:52.830	37.297444067	-3.682941850	-253	-4779	61
1868.080	08:47:53.080	37.297445806	-3.682939809	-204	-4733	60
1868.330	08:47:53.330	37.297447509	-3.682937766	-156	-4687	62
1868.580	08:47:53.580	37.297449425	-3.682935946	-102	-4646	62
1868.830	08:47:53.830	37.297451625	-3.682934258	-40	-4608	62
1869.080	08:47:54.080	37.297453471	-3.682932749	12	-4574	60
1869.330	08:47:54.330	37.297455671	-3.682931639	74	-4549	61
1869.580	08:47:54.580	37.297457765	-3.682931063	133	-4536	61
1869.830	08:47:54.830	37.297460036	-3.682930708	197	-4528	61
1870.080	08:47:55.080	37.297462201	-3.682930709	258	-4528	63
1870.330	08:47:55.330	37.297464472	-3.682930710	322	-4528	64
1870.580	08:47:55.580	37.297466850	-3.682930267	389	-4518	64
1870.830	08:47:55.830	37.297466850	-3.682930267	389	-4518	63
1871.080	08:47:56.080	37.297471819	-3.682930268	529	-4518	65
1871.330	08:47:56.330	37.297474551	-3.682930713	606	-4528	66
1871.580	08:47:56.580	37.297476823	-3.682930936	670	-4533	64
1871.830	08:47:56.830	37.297479272	-3.682931070	739	-4536	67
1872.080	08:47:57.080	37.297481650	-3.682931426	806	-4544	66
1872.330	08:47:57.330	37.297481650	-3.682931426	806	-4544	66
1872.580	08:47:57.580	37.297486547	-3.682932183	944	-4561	69
1872.830	08:47:57.830	37.297488996	-3.682932672	1013	-4572	65
1873.080	08:47:58.080	37.297491197	-3.682932984	1075	-4579	63
1873.330	08:47:58.330	37.297493717	-3.682933340	1146	-4587	66
1873.580	08:47:58.580	37.297496272	-3.682933919	1218	-4600	64
1873.830	08:47:58.830	37.297498899	-3.682934142	1292	-4605	64
1874.080	08:47:59.080	37.297501348	-3.682934498	1361	-4613	64
1874.330	08:47:59.330	37.297503726	-3.682934943	1428	-4623	64
1874.580	08:47:59.580	37.297506104	-3.682935166	1495	-4628	65
1874.830	08:47:59.830	37.297508446	-3.682935166	1561	-4628	64
1875.080	08:48:0.080	37.297510825	-3.682935523	1628	-4636	64
1875.330	08:48:0.330	37.297513274	-3.682935835	1697	-4643	68
1875.580	08:48:0.580	37.297515616	-3.682936191	1763	-4651	69
1875.830	08:48:0.830	37.297517888	-3.682936413	1827	-4656	66
1876.080	08:48:1.080	37.297520621	-3.682937125	1904	-4672	64
1876.330	08:48:1.330	37.297523070	-3.682937348	1973	-4677	65
1876.580	08:48:1.580	37.297525520	-3.682937438	2042	-4679	68
1876.830	08:48:1.830	37.297528075	-3.682937661	2114	-4684	65
1877.080	08:48:2.080	37.297530525	-3.682937884	2183	-4689	64
1877.330	08:48:2.330	37.297532903	-3.682938240	2250	-4697	65
1877.580	08:48:2.580	37.297535352	-3.682938685	2319	-4707	67
1877.830	08:48:2.830	37.297535352	-3.682938685	2319	-4707	64
1878.080	08:48:3.080	37.297540357	-3.682939398	2460	-4723	64
1878.330	08:48:3.330	37.297540357	-3.682939398	2460	-4723	65
1878.580	08:48:3.580	37.297545079	-3.682940199	2593	-4741	67
1878.830	08:48:3.830	37.297547528	-3.682940511	2662	-4748	67
1879.080	08:48:4.080	37.297549800	-3.682941090	2726	-4761	64
1879.330	08:48:4.330	37.297552072	-3.682941668	2790	-4774	65
1879.580	08:48:4.580	37.297554522	-3.682942468	2859	-4792	65
1879.830	08:48:4.830	37.297556793	-3.682943047	2923	-4805	65
1880.080	08:48:5.080	37.297559066	-3.682943492	2987	-4815	66
1880.330	08:48:5.330	37.297561515	-3.682943937	3056	-4825	66
1880.580	08:48:5.580	37.297563965	-3.682944382	3125	-4835	66
1880.830	08:48:5.830	37.297563965	-3.682944382	3125	-4835	65
1881.080	08:48:6.080	37.297568793	-3.682945672	3261	-4864	65
1881.330	08:48:6.330	37.297568793	-3.682945672	3261	-4864	66
1881.580	08:48:6.580	37.297568793	-3.682945672	3261	-4864	67
1881.830	08:48:6.830	37.297576142	-3.682947141	3468	-4897	67
1882.080	08:48:7.080	37.297578698	-3.682947453	3540	-4904	66
1882.330	08:48:7.330	37.297581147	-3.682947942	3609	-4915	66
1882.580	08:48:7.580	37.297583526	-3.682948255	3676	-4922	66
1882.830	08:48:7.830	37.297585976	-3.682948744	3745	-4933	68
1883.080	08:48:8.080	37.297588426	-3.682948967	3814	-4938	67
1883.330	08:48:8.330	37.297590698	-3.682949279	3878	-4945	65
1883.580	08:48:8.580	37.297593041	-3.682949635	3944	-4953	65
1883.830	08:48:8.830	37.297595420	-3.682950081	4011	-4963	68
1884.080	08:48:9.080	37.297597870	-3.682950792	4080	-4979	69
1884.330	08:48:9.330	37.297600320	-3.682951238	4149	-4989	66
1884.580	08:48:9.580	37.297602699	-3.682951816	4216	-5002	67
1884.830	08:48:9.830	37.297605148	-3.682952394	4285	-5015	69
1885.080	08:48:10.080	37.297607527	-3.682952706	4352	-5022	68
1885.330	08:48:10.330	37.297609871	-3.682953151	4418	-5032	65
1885.580	08:48:10.580	37.297612143	-3.682953641	4482	-5043	66
1885.830	08:48:10.830	37.297614416	-3.682954309	4546	-5058	69
1886.080	08:48:11.080	37.297616865	-3.682954754	4615	-5068	69
1886.330	08:48:11.330	37.297619245	-3.682955244	4682	-5079	68
1886.580	08:48:11.580	37.297621872	-3.682955911	4756	-5094	67
1886.830	08:48:11.830	37.297624428	-3.682956267	4828	-5102	68
1887.080	08:48:12.080	37.297626950	-3.682956801	4899	-5114	69
1887.330	08:48:12.330	37.297629400	-3.682957069	4968	-5120	67
1887.580	08:48:12.580	37.297631885	-3.682957514	5038	-5130	68
1887.830	08:48:12.830	37.297634406	-3.682957826	5109	-5137	69
1888.080	08:48:13.080	37.297636857	-3.682958316	5178	-5148	69
1888.330	08:48:13.330	37.297639235	-3.682958761	5245	-5158	68
1888.580	08:48:13.580	37.297641686	-3.682959340	5314	-5171	68
1888.830	08:48:13.830	37.297644243	-3.682959785	5386	-5181	67
1889.080	08:48:14.080	37.297644243	-3.682959785	5386	-5181	71
1889.330	08:48:14.330	37.297649037	-3.682960809	5521	-5204	69
1889.580	08:48:14.580	37.297649037	-3.682960809	5521	-5204	68
1889.830	08:48:14.830	37.297653866	-3.682962055	5657	-5232	67
1890.080	08:48:15.080	37.297656316	-3.682962767	5726	-5248	67
1890.330	08:48:15.330	37.297658696	-3.682963434	5793	-5263	70
1890.580	08:48:15.580	37.297658696	-3.682963434	5793	-5263	71
1890.830	08:48:15.830	37.297663703	-3.682964680	5934	-5291	69
1891.080	08:48:16.080	37.297666224	-3.682965037	6005	-5299	69
1891.330	08:48:16.330	37.297668781	-3.682965482	6077	-5309	68
1891.580	08:48:16.580	37.297671231	-3.682965838	6146	-5317	69
1891.830	08:48:16.830	37.297673788	-3.682966373	6218	-5329	69
1892.080	08:48:17.080	37.297676061	-3.682967084	6282	-5345	72
1892.330	08:48:17.330	37.297676062	-3.682967085	6282	-5345	72
1892.580	08:48:17.580	37.297680962	-3.682968331	6420	-5373	72
1892.830	08:48:17.830	37.297680962	-3.682968331	6420	-5373	69
1893.080	08:48:18.080	37.297685970	-3.682969577	6561	-5401	69
1893.330	08:48:18.330	37.297688243	-3.682970244	6625	-5416	71
1893.580	08:48:18.580	37.297690764	-3.682970823	6696	-5429	72
1893.830	08:48:18.830	37.297693251	-3.682971535	6766	-5445	72
1894.080	08:48:19.080	37.297695523	-3.682972202	6830	-5460	72
1894.330	08:48:19.330	37.297698045	-3.682972870	6901	-5475	71
1894.580	08:48:19.580	37.297700496	-3.682973449	6970	-5488	69
1894.830	08:48:19.830	37.297700496	-3.682973449	6970	-5488	69
1895.080	08:48:20.080	37.297705326	-3.682974606	7106	-5514	73
1895.330	08:48:20.330	37.297707777	-3.682975273	7175	-5529	73
1895.580	08:48:20.580	37.297710156	-3.682975941	7242	-5544	72
1895.830	08:48:20.830	37.297712607	-3.682976653	7311	-5560	71
1896.080	08:48:21.080	37.297712608	-3.682976654	7311	-5560	69
1896.330	08:48:21.330	37.297717615	-3.682977766	7452	-5585	69
1896.580	08:48:21.580	37.297719888	-3.682978344	7516	-5598	69
1896.830	08:48:21.830	37.297722162	-3.682978924	7580	-5611	72
1897.080	08:48:22.080	37.297724683	-3.682979369	7651	-5621	72
1897.330	08:48:22.330	37.297727064	-3.682979859	7718	-5632	71
1897.580	08:48:22.580	37.297729408	-3.682980171	7784	-5639	70
1897.830	08:48:22.830	37.297731788	-3.682980749	7851	-5652	69
1898.080	08:48:23.080	37.297734239	-3.682980973	7920	-5657	71
1898.330	08:48:23.330	37.297736512	-3.682981329	7984	-5665	70
1898.580	08:48:23.580	37.297736512	-3.682981329	7984	-5665	71
1898.830	08:48:23.830	37.297736512	-3.682981329	7984	-5665	72
1899.080	08:48:24.080	37.297736512	-3.682981329	7984	-5665	71
1899.330	08:48:24.330	37.297746174	-3.682983244	8256	-5708	71
1899.580	08:48:24.580	37.297746174	-3.682983244	8256	-5708	71
1899.830	08:48:24.830	37.297750898	-3.682984757	8389	-5742	72
1900.080	08:48:25.080	37.297752995	-3.682986225	8448	-5775	75
1900.330	08:48:25.330	37.297755268	-3.682987915	8512	-5813	72
1900.580	08:48:25.580	37.297757081	-3.682989961	8563	-5859	69
1900.830	08:48:25.830	37.297758963	-3.682992139	8616	-5908	72
1901.080	08:48:26.080	37.297760527	-3.682994407	8660	-5959	72
1901.330	08:48:26.330	37.297762338	-3.682996674	8711	-6010	70
1901.580	08:48:26.580	37.297764079	-3.682998986	8760	-6062	73
1901.830	08:48:26.830	37.297764080	-3.682998987	8760	-6062	73
1902.080	08:48:27.080	37.297765999	-3.683001255	8814	-6113	71
1902.330	08:48:27.330	37.297770155	-3.683005211	8931	-6202	73
1902.580	08:48:27.580	37.297772251	-3.683006723	8990	-6236	72
1902.830	08:48:27.830	37.297772251	-3.683006723	8990	-6236	72
1903.080	08:48:28.080	37.297774277	-3.683008415	9047	-6274	72
1903.330	08:48:28.330	37.297774277	-3.683008415	9047	-6274	72
1903.580	08:48:28.580	37.297779820	-3.683014907	9203	-6420	69
1903.830	08:48:28.830	37.297781347	-3.683017529	9246	-6479	69
1904.080	08:48:29.080	37.297782912	-3.683019931	9290	-6533	69
1904.330	08:48:29.330	37.297784191	-3.683022777	9326	-6597	66
1904.580	08:48:29.580	37.297785187	-3.683025489	9354	-6658	68
1904.830	08:48:29.830	37.297786075	-3.683028467	9379	-6725	65
1905.080	08:48:30.080	37.297786894	-3.683031314	9402	-6789	67
1905.330	08:48:30.330	37.297787463	-3.683034159	9418	-6853	66
1905.580	08:48:30.580	37.297787465	-3.683037005	9418	-6917	66
1905.830	08:48:30.830	37.297787288	-3.683039940	9413	-6983	67
1906.080	08:48:31.080	37.297787183	-3.683042697	9410	-7045	66
1906.330	08:48:31.330	37.297786829	-3.683045542	9400	-7109	67
1906.580	08:48:31.580	37.297786191	-3.683048477	9382	-7175	66
1906.830	08:48:31.830	37.297785376	-3.683051234	9359	-7237	66
1907.080	08:48:32.080	37.297784455	-3.683054080	9333	-7301	67
1907.330	08:48:32.330	37.297784455	-3.683054080	9333	-7301	67
1907.580	08:48:32.580	37.297781936	-3.683059417	9262	-7421	69
1907.830	08:48:32.830	37.297780304	-3.683061818	9216	-7475	69
1908.080	08:48:33.080	37.297778565	-3.683063864	9167	-7521	68
1908.330	08:48:33.330	37.297776578	-3.683065687	9111	-7562	67
1908.580	08:48:33.580	37.297774378	-3.683067289	9049	-7598	68
1908.830	08:48:33.830	37.297772035	-3.683068535	8983	-7626	69
1909.080	08:48:34.080	37.297769763	-3.683069780	8919	-7654	68
1909.330	08:48:34.330	37.297767279	-3.683070937	8849	-7680	68
1909.580	08:48:34.580	37.297765008	-3.683071695	8785	-7697	68
1909.830	08:48:34.830	37.297765008	-3.683071695	8785	-7697	67
1910.080	08:48:35.080	37.297760110	-3.683072275	8647	-7710	66
1910.330	08:48:35.330	37.297757661	-3.683072054	8578	-7705	67
1910.580	08:48:35.580	37.297757661	-3.683072054	8578	-7705	66
1910.830	08:48:35.830	37.297752478	-3.683071479	8432	-7692	66
1911.080	08:48:36.080	37.297749923	-3.683071392	8360	-7690	66
1911.330	08:48:36.330	37.297747296	-3.683071170	8286	-7685	65
1911.580	08:48:36.580	37.297744670	-3.683070683	8212	-7674	65
1911.830	08:48:36.830	37.297744670	-3.683070683	8212	-7674	66
1912.080	08:48:37.080	37.297744670	-3.683070683	8212	-7674	66
1912.330	08:48:37.330	37.297736398	-3.683069798	7979	-7654	64
1912.580	08:48:37.580	37.297733843	-3.683069222	7907	-7641	64
1912.830	08:48:37.830	37.297733843	-3.683069222	7907	-7641	64
1913.080	08:48:38.080	37.297728589	-3.683068558	7759	-7626	65
1913.330	08:48:38.330	37.297726033	-3.683068336	7687	-7621	65
1913.580	08:48:38.580	37.297723122	-3.683068116	7605	-7616	67
1913.830	08:48:38.830	37.297723122	-3.683068116	7605	-7616	66
1914.080	08:48:39.080	37.297718046	-3.683067185	7462	-7595	65
1914.330	08:48:39.330	37.297712863	-3.683066520	7316	-7580	65
1914.580	08:48:39.580	37.297712863	-3.683066521	7316	-7580	69
1914.830	08:48:39.830	37.297710308	-3.683066034	7244	-7569	66
1915.080	08:48:40.080	37.297707965	-3.683065590	7178	-7559	65
1915.330	08:48:40.330	37.297705408	-3.683065280	7106	-7552	67
1915.580	08:48:40.580	37.297702852	-3.683064926	7034	-7544	67
1915.830	08:48:40.830	37.297700225	-3.683064705	6960	-7539	66
1916.080	08:48:41.080	37.297697883	-3.683064351	6894	-7531	65
1916.330	08:48:41.330	37.297695326	-3.683064219	6822	-7528	64
1916.580	08:48:41.580	37.297695326	-3.683064219	6822	-7528	64
1916.830	08:48:41.830	37.297690250	-3.683063910	6679	-7521	63
1917.080	08:48:42.080	37.297687765	-3.683063690	6609	-7516	64
1917.330	08:48:42.330	37.297685244	-3.683063336	6538	-7508	64
1917.580	08:48:42.580	37.297682688	-3.683062981	6466	-7500	64
1917.830	08:48:42.830	37.297680061	-3.683062671	6392	-7493	64
1918.080	08:48:43.080	37.297677433	-3.683062317	6318	-7485	65
1918.330	08:48:43.330	37.297674948	-3.683061962	6248	-7477	64
1918.580	08:48:43.580	37.297672321	-3.683061519	6174	-7467	64
1918.830	08:48:43.830	37.297672321	-3.683061519	6174	-7467	64
1919.080	08:48:44.080	37.297667243	-3.683060632	6031	-7447	64
1919.330	08:48:44.330	37.297664794	-3.683060145	5962	-7436	66
1919.580	08:48:44.580	37.297661954	-3.683059702	5882	-7426	66
1919.830	08:48:44.830	37.297659149	-3.683059126	5803	-7413	65
1920.080	08:48:45.080	37.297656344	-3.683058682	5724	-7403	66
1920.330	08:48:45.330	37.297653326	-3.683058106	5639	-7390	66
1920.580	08:48:45.580	37.297650591	-3.683057307	5562	-7372	65
1920.830	08:48:45.830	37.297647787	-3.683056775	5483	-7360	65
1921.080	08:48:46.080	37.297644981	-3.683056198	5404	-7347	64
1921.330	08:48:46.330	37.297642247	-3.683055621	5327	-7334	66
1921.580	08:48:46.580	37.297642247	-3.683055621	5327	-7334	64
1921.830	08:48:46.830	37.297636708	-3.683054690	5171	-7313	65
1922.080	08:48:47.080	37.297633974	-3.683054469	5094	-7308	65
1922.330	08:48:47.330	37.297633974	-3.683054469	5094	-7308	66
1922.580	08:48:47.580	37.297628505	-3.683053671	4940	-7290	66
1922.830	08:48:47.830	37.297625594	-3.683053228	4858	-7280	65
1923.080	08:48:48.080	37.297622966	-3.683052651	4784	-7267	65
